Id,predicted_values
0x7075,0.0216
0x8229,0.4372
0x4802,-0.3521
0x6acd,1.2752
0x9048,0.2116
0x1774,0.3737
0x7456,0.9774
0x1528,0.6167
0x7243,0.0829
0x21ac,0.3664
0x28ea,0.2054
0x1489,0.1573
0x13f1,0.0345
0x4786,0.1491
0xbe1a,0.1014
0xafc4,0.2373
0x9a01,0.3449
0x8b13,0.3447
0x374d,0.041
0x8a21,0.6166
0x531f,0.6423
0x7a24,0.0837
0xadcc,-0.284
0xd6a,0.2862
0x7484,0.3457
0xab97,-0.3472
0x7ffd,0.4483
0xe22,-0.0597
0x9bc4,0.4705
0x2095,1.1794
0x8c24,0.6698
0xc8c6,0.1473
0x40bf,0.1486
0xc621,-2.3211
0x6aa3,0.0508
0x20d2,-0.3129
0x3eeb,0.3973
0x5505,1.0604
0xc933,0.6772
0xa077,0.5276
0xacc2,0.0134
0x4dc5,0.4662
0x38b0,0.2168
0x49f6,0.3122
0x5240,-0.3019
0xb0e0,-2.871
0xaeed,0.158
0x9ba7,-1.0034
0x598e,0.0237
0x27ed,-3.4326
0x2f1e,0.2379
0x7f9f,-0.0032
0x4c18,-0.1013
0x327c,-0.118
0x8b53,0.1242
0xa1c0,0.0376
0xaed4,0.6202
0xbdbe,0.9867
0x6660,-0.1434
0xe24,0.1524
0xc487,0.0942
0x268e,0.2106
0xb808,0.5133
0x87f9,0.1657
0x9609,0.371
0xa099,-0.0649
0xbeca,0.5883
0xb74a,0.1929
0xa444,0.338
0x577f,-0.4451
0x66ee,0.3423
0x5443,0.102
0x720d,0.6345
0x5001,-0.5172
0x9f65,1.2635
0xdf4,0.4598
0x2d7d,0.4158
0x7771,-2.5723
0xef6,0.3127
0x31ee,0.6941
0x9ce2,0.1423
0x83f9,-0.5222
0x6298,0.9226
0x8157,0.5245
0x90e6,0.0065
0x98e0,-1.8055
0x37f7,0.286
0x77d,0.5731
0x8963,0.1112
0x2764,0.1088
0xf9f,0.2919
0x3d41,0.4469
0xacfb,0.4354
0x9868,0.6055
0x1a8d,0.4179
0x487d,0.2594
0xac10,0.6859
0x6e4b,-0.4986
0x5253,0.6542
0x2ddd,-2.1917
0x2329,0.1231
0x2976,0.0622
0x381a,0.1569
0xaccb,0.1562
0x9215,0.2233
0xb051,0.1174
0x45c5,0.3005
0xa6f4,0.1899
0xb32e,0.1063
0xeb4,1.5035
0x5f12,0.1501
0x9e55,-3.3704
0x6632,-1.0787
0xbe3e,0.5859
0x61f4,0.4797
0x4b49,-0.2577
0xc51d,0.5463
0x47eb,-2.9637
0xf31,0.3753
0x7312,-0.8383
0x9fa4,0.1386
0xa74,1.0263
0xb100,1.1655
0x72be,0.0064
0x1e8a,0.5023
0xb024,0.0592
0x3f0e,-0.0056
0xbccf,0.4979
0x7d84,1.1399
0x89cc,-0.4254
0x48b1,0.4473
0xcef,0.1032
0x704c,0.6327
0x4b92,0.0022
0x74ce,-1.0561
0x8902,0.123
0xb400,0.2333
0x7478,0.2002
0x74dd,0.6474
0x8f8c,0.491
0xac30,-2.7388
0xad9,0.1081
0x2914,0.5865
0x1d9f,0.2314
0x6986,0.3197
0xa598,0.3195
0x36bb,0.5384
0xb806,0.4953
0x863,0.0275
0x9136,0.6042
0x2ff8,1.2753
0x989d,0.4923
0x4a9e,0.3056
0xab8b,0.3798
0x5dbe,0.377
0x5bcd,-0.273
0xc8b1,0.1326
0x4cc8,0.5384
0x4689,-1.6046
0xa290,-0.3543
0x4274,0.9553
0x3887,-1.8017
0x80da,0.404
0xc6ea,1.112
0x62f,0.5247
0xa122,0.5226
0xadac,0.5431
0x3279,0.1522
0xc18a,-0.2541
0x9e4b,0.2503
0x59fc,0.8226
0x8c0b,0.6643
0x9fcd,0.8566
0x5675,-0.643
0x8a47,0.3918
0xa2fb,0.2773
0x97e0,0.1475
0x892d,-2.2757
0x7a5c,0.1399
0xa864,-0.1067
0x7e51,0.517
0xaa7a,-3.0335
0x783e,0.5252
0xa092,-0.2165
0x6997,0.5941
0xc824,0.422
0x15c5,0.1753
0x696f,0.4745
0xc31c,0.4577
0x9946,0.3692
0xc73c,-1.6137
0x5a71,0.2985
0x5cbe,0.0172
0xe95,0.4405
0xb821,0.4441
0xa848,0.2836
0x8cfe,0.3883
0xc234,-2.6108
0x8516,-0.0803
0x7fdc,1.1035
0x2228,0.185
0x5799,-0.1875
0xaece,0.5182
0xa9fb,-2.8449
0x2bbc,-0.7825
0x56e8,0.6587
0x560d,0.2087
0x1439,-0.2882
0xaac5,0.0461
0x81d2,0.0154
0x5541,0.2004
0x546f,0.6702
0xb97b,0.6529
0x49f5,0.2602
0x4858,-0.3332
0x502d,0.3008
0xb91a,0.1835
0x670d,-3.041
0x1709,0.3048
0x9b02,-2.9553
0x492a,-0.3836
0x1a17,0.6026
0xa3f0,-0.0613
0xbf00,-0.0722
0x12a8,0.6534
0x8de9,0.3712
0x5928,0.3922
0x5f3d,0.3747
0x22b5,0.8599
0x3104,0.0511
0x3c5b,0.4482
0x61fa,0.0993
0x87f2,-1.1678
0x4e14,0.0605
0xa13e,0.4726
0x4c54,0.4897
0x1fdd,0.5808
0x3379,-0.2721
0x7b8b,-1.8952
0x2759,-0.4677
0xa1d1,0.4976
0x94f6,0.1608
0xa628,0.0091
0x50ed,0.7873
0x454e,-0.0866
0x990d,0.3676
0x4a2f,0.0908
0xb7ed,0.4226
0xc8e4,-0.9948
0x234b,0.406
0x7ac6,-0.1786
0x5616,0.5397
0x87de,-0.6387
0xaed6,0.4636
0x1840,0.3988
0x6cf1,0.2585
0x5973,0.3918
0x1a95,0.0106
0x8166,0.3955
0xaf35,1.1643
0x5252,0.4704
0x53b9,-2.7274
0xc1f3,0.6833
0x721,0.0075
0x1e21,-2.2415
0x9ee,0.559
0x52ef,0.8423
0xbcd5,0.22
0x5784,0.2488
0x49ce,-2.5129
0x76b5,0.1897
0x20a9,-0.0885
0x48f0,0.4556
0x11b0,0.9442
0xb886,0.7547
0xa754,0.3817
0x6b47,0.2443
0x7898,0.5261
0x36be,0.563
0x4288,-0.0442
0x5c4e,0.2828
0xae42,0.9471
0xb247,0.3669
0x9d9f,-2.9668
0x47d7,0.0948
0xbfb7,0.4836
0x511b,-0.6275
0x8a3a,0.0919
0x4bf5,0.1533
0x5abb,0.4397
0x2a5f,0.695
0xc91,0.5383
0x16e6,0.1767
0x137c,-3.0771
0x92af,0.2069
0x7630,0.1116
0x2686,0.2657
0x2f4c,-1.2208
0x900e,-2.63
0xafd3,1.1097
0x63e4,-0.1314
0xa7b8,-0.2962
0xa4c7,0.7337
0x7ec6,-1.4179
0x3706,0.393
0xb7b2,0.7933
0x8dd,0.2201
0x6e86,-1.5905
0xbb6c,1.14
0x42e4,0.0576
0x1548,-0.9446
0x6b70,0.5016
0x18a0,0.0611
0x7f75,-0.2901
0x8973,-0.082
0xbd42,0.2015
0x62b6,0.3113
0x6f80,0.2069
0x605d,0.2599
0xaabf,-0.3651
0xabc9,0.283
0x7f13,0.4912
0xc59f,0.4984
0x708,-0.0548
0xc3d9,-0.048
0x3e6a,0.0075
0xb59d,-0.0991
0x8d5,0.2841
0x66cb,0.3737
0x7c9f,0.5043
0xc39a,-2.382
0xb896,-0.4098
0x3d84,0.139
0x3cbd,-0.3161
0x5f87,1.1292
0xc742,-0.1263
0x31bd,-0.6421
0xba20,0.0929
0x6895,0.4423
0x362b,0.4638
0x5475,0.3668
0x1b35,1.1367
0xb855,0.1778
0xa7ec,-0.836
0xbbe2,0.6227
0x98a2,0.6411
0x6a2a,0.08
0x91e4,-0.5355
0x9cec,0.4465
0x1126,-1.0017
0x3b3d,0.041
0x3867,0.1738
0x8c84,0.4988
0xc381,1.1339
0x7d51,0.2929
0x3ba7,0.3086
0x5743,0.2742
0x8eb8,-0.8772
0xa514,0.2162
0x15eb,0.5986
0x3082,0.3144
0x8a58,0.5149
0x9ca4,0.9281
0xa575,-0.1104
0x5876,-0.0096
0xbeb7,-0.3457
0x215a,0.6422
0x30f1,0.2128
0x6226,-0.0077
0x724f,-2.792
0x7297,0.2782
0xae97,1.213
0x7e8d,-0.1611
0xd74,-0.0949
0x499e,0.5913
0xc6f3,0.4273
0x2fe5,0.4859
0x6581,-0.0347
0xba3,0.0344
0x1975,0.0275
0x75a5,0.6115
0x5a69,-0.4699
0x5b6d,-0.9566
0x65b,0.4302
0x4824,-0.5327
0x152b,0.3751
0xa29f,0.4693
0xa83c,-0.1984
0xc615,0.6704
0x8893,0.8571
0x107f,-2.2837
0x9e7d,0.2488
0x9230,0.1259
0x9b31,-0.9674
0x1990,0.0681
0xc502,-0.3205
0x2fac,0.1853
0x8853,0.2745
0x7fee,0.5194
0xb9e5,0.0622
0x6845,0.3639
0x574e,0.6393
0x8e3a,-0.0924
0xb791,0.6427
0x3d6b,-2.7576
0xa757,0.2294
0x4264,-0.1199
0x87ef,0.9935
0xccd,-1.4021
0x1242,0.4267
0x3d04,0.5904
0x98c3,0.5885
0xa00c,1.1201
0x7c71,0.4799
0x671c,0.1799
0xa978,-0.139
0x6124,0.6611
0x6b0b,0.0548
0x3031,-2.0239
0xc6e0,0.0873
0x6ccc,0.3516
0x9460,-0.3851
0x1f65,0.067
0x2fef,0.0598
0xcaa,0.5787
0xab3d,0.4503
0x2840,0.7796
0xad2a,1.4982
0x552c,0.5818
0xb11e,-0.0147
0x59b1,0.0825
0x18b4,0.0723
0x6769,-0.0749
0xe2c,0.088
0x9fb8,0.2745
0xc8c4,0.6338
0xc715,-0.1308
0x6e50,0.2418
0x3f7e,-0.4726
0x91c7,-0.0076
0xac00,0.0543
0x48ab,0.0952
0x4a07,-0.858
0x2ffa,0.5359
0x564d,-0.1941
0x6975,0.3804
0x9485,0.2027
0x39b8,0.2989
0x1a4c,0.3992
0x5943,0.4288
0x5924,0.3159
0x4486,-0.3057
0xc371,0.2522
0xc201,0.5585
0x6b9b,-0.6812
0xa200,0.5573
0x3d77,0.6526
0x7921,0.2347
0x8e5b,0.0488
0xb1b9,0.5797
0x4a57,0.5219
0x4be7,0.1229
0x981c,0.5906
0x3429,0.5654
0x2179,-0.6375
0x8e56,-0.0907
0x385c,-0.3777
0x56fd,0.2396
0xc8a6,0.0972
0x813d,0.537
0x7cec,0.4469
0x5883,0.3474
0x9e86,-0.525
0xc92d,-1.6021
0xae82,0.651
0x7fd6,-0.3999
0x21b9,0.1057
0x1cfe,0.1636
0xba97,0.3788
0xc657,0.3006
0x6f33,0.4032
0xa40c,-0.6709
0x94a2,0.4441
0x2432,0.1554
0x8521,0.9342
0xde8,0.5917
0x996,0.8721
0x1e0b,-0.1693
0x8634,0.2677
0x5aae,0.2413
0xb4a8,-0.3307
0x1aea,0.1549
0x3ffd,0.9074
0x1f0e,-1.6916
0x8284,0.6344
0xb532,0.2613
0x6cbe,-2.5517
0x63c1,0.5631
0x8e21,-0.2422
0x3936,-0.4399
0x9217,-0.0817
0xc83f,-0.0051
0x4140,0.2616
0x76b6,0.6421
0x6ba2,0.6668
0x5b9b,-0.6859
0x6a66,0.9526
0x7b90,-1.6851
0xb261,0.011
0x72a1,0.4064
0xaecf,-0.1814
0x752e,-0.1675
0xbe2f,0.4576
0x5b21,-0.0633
0x128f,-0.0615
0x4aed,-0.128
0xb59e,0.6358
0xc3b6,0.3493
0x958d,-0.1608
0x3617,0.0562
0x6c3c,0.5517
0xc0e8,-0.2571
0x7086,0.5685
0x5a81,0.5687
0x641a,0.1426
0x9631,0.3282
0xc3fd,-0.1044
0x6c88,0.6114
0x234f,0.1284
0x8d91,1.0178
0x9243,0.6558
0xa44f,0.4871
0xc497,-0.2826
0x9cc5,0.1098
0x3187,-0.0076
0xc363,0.234
0x1ef2,0.0035
0x9735,-0.7197
0x40ec,0.1185
0x6f6c,0.0988
0x933b,-0.5175
0xb027,-0.721
0x3c62,0.408
0x9b13,0.3043
0x8a79,-0.4659
0x3220,-2.5718
0xc3dd,0.1744
0xbd7b,0.4311
0x7c9b,0.1308
0x2538,0.5312
0x97bf,0.4881
0x460c,0.3411
0x2ef3,0.4768
0xba67,0.2994
0x96ba,0.2682
0x9fd3,-2.8988
0xa1d7,-2.8323
0x6d7e,1.0979
0xba07,-0.4275
0x6e91,-0.2966
0xac5e,-0.9535
0x412e,-2.1829
0x927e,0.4947
0xb357,0.3771
0x132d,0.1295
0x2463,0.4145
0x3596,0.1339
0xc7db,0.4867
0x5434,0.2667
0x2f38,0.7669
0x2a8c,0.7051
0x91cb,0.3413
0xdf3,-0.9588
0xc083,-0.4065
0x7dfa,-0.0302
0x1302,0.3878
0x745,0.5338
0x8e0f,-2.5364
0xb7c4,1.0666
0xc54,-2.6546
0x9231,-0.1557
0x153a,0.0747
0x6f20,0.1753
0xa7a2,-0.5068
0x768d,0.2319
0x86c,0.174
0x1524,0.3186
0x22de,-0.3368
0x922b,0.5095
0xaad1,-0.0872
0x5d2b,0.1283
0xab1a,0.404
0x2ea0,0.6401
0xb94c,0.1157
0x8467,-0.1479
0x17c6,0.9774
0xa17a,-1.0091
0x749b,0.2671
0x4123,0.5414
0xc731,0.1426
0x3009,-0.6085
0x5b88,0.2917
0x182b,-1.0127
0x6ae8,-2.4617
0x41f4,0.4086
0x24c5,0.5051
0x1adf,0.1449
0x7b0a,0.0931
0x991a,-1.2395
0xd14,-0.3394
0x4c8c,0.0806
0x6e15,0.2845
0x7ee,0.3869
0x265c,1.1583
0x8a0d,1.0531
0x4d88,0.4678
0x8b74,0.4594
0x185e,0.287
0x3df8,-0.3043
0x50e9,-0.0196
0x1465,-2.2249
0x6d24,-2.1235
0xa3e1,0.2227
0x8f3,0.0569
0xb696,-0.3697
0xb5b6,0.621
0x239a,0.6573
0xb38b,1.0944
0x1d79,-0.338
0x9df5,0.1877
0xc656,0.3842
0x2f7f,-0.2334
0x9b3e,1.1622
0x34ee,0.3829
0x5183,-0.2317
0x9158,-0.7766
0x1ef0,0.0699
0x44e0,0.3692
0x2d09,0.1579
0x855a,-0.0744
0x6332,-2.8785
0x2a58,1.036
0xaba9,-0.8277
0x36c6,-2.7662
0x756a,0.8207
0x9a7d,-1.4745
0x74d0,0.7719
0xe74,0.3227
0xad2f,0.5716
0x329b,0.5963
0x7291,0.363
0x2a60,1.0586
0x2c84,0.2437
0x43b8,0.4629
0x4b2d,-2.3001
0x4af7,0.8269
0x551a,-0.0838
0x6591,0.1413
0x7336,0.1389
0xae8c,0.5968
0x5503,0.0697
0x7d01,-0.0212
0xbb7f,0.5541
0x37d3,0.2645
0x13ad,0.7079
0x2c9b,0.24
0x8f8b,0.346
0xd10,0.0008
0x44ff,-0.8286
0x8aea,-0.413
0xe56,0.5157
0xc2a0,0.2367
0x5983,0.3975
0x37ff,-0.9154
0x7461,0.0393
0x7485,-0.2084
0x5bde,0.1701
0xa306,0.1961
0x1372,-1.0598
0xaa87,0.2242
0x1eb3,0.5297
0x96a9,0.1826
0x236a,0.6521
0xa95c,0.0198
0x20d6,0.1919
0x1930,0.6362
0x39ca,-2.6418
0xc915,0.6779
0x8628,-2.2646
0x22d5,0.1268
0x2830,0.3552
0xc5c1,0.4408
0xb852,1.1803
0x7082,-0.0128
0x5bcf,0.2615
0x78e8,-0.5434
0x1368,0.0806
0x32f3,0.2965
0x8d72,0.4432
0xbd2,-1.3641
0x33a4,-1.9045
0x35fa,-1.9376
0x844a,1.2084
0x2702,0.6105
0x9360,0.3758
0xbb0,0.4448
0x555e,0.1617
0x3e03,0.5089
0x9da9,0.5388
0x8ffb,0.4937
0x98ca,0.2056
0xa80a,0.3146
0xeb0,-0.2407
0x2310,-0.7689
0x7290,0.0681
0x265a,0.2473
0xc323,0.7639
0x8b0a,0.6421
0x2abf,0.4443
0x65f,0.4023
0x9670,-2.9859
0x91d0,-1.8335
0x5671,0.4688
0xc5ac,-0.067
0xb461,-0.2328
0x6f9d,0.2124
0x3d6e,0.496
0x9404,0.238
0xa4bb,-0.0028
0x8505,-0.0044
0xa9b0,0.5051
0x5a01,0.2405
0xb28,0.6666
0x3158,0.4974
0x9457,0.2013
0x171a,0.4982
0x2fe0,-0.3242
0x9c9b,0.3281
0x29cd,0.6568
0x7b62,-2.4648
0x5b63,0.0646
0x3de9,0.4272
0xa16a,-1.2783
0x33f3,0.2497
0xadad,-2.0136
0x9576,0.3494
0x761d,0.4914
0x84c5,0.3365
0x7ed8,0.7808
0x174a,-1.2566
0xb469,-0.0019
0xa045,0.545
0x153b,0.3398
0x1ee0,0.3626
0x8283,0.4132
0x8720,-1.3678
0x43c3,-0.5132
0xb889,0.0277
0xb98b,0.9293
0xb90a,0.4068
0x8246,0.648
0x2605,-0.277
0x4be8,-1.8705
0x2293,0.2162
0x8f41,-0.4278
0x8dc1,-2.221
0x285c,-0.1486
0x9227,0.2058
0x5cfb,0.3632
0xa235,-0.2973
0x7c75,0.0283
0x9873,0.6918
0x13d7,0.5989
0x1f96,0.6418
0x7ccc,0.1078
0x4593,0.3954
0xae66,0.0311
0xc930,-1.3442
0xcd4,-2.6206
0x90bd,0.1566
0x2cd3,-0.7667
0xba96,0.3511
0xa240,0.6192
0x3233,0.6905
0xc39c,0.593
0xb2d9,-3.16
0x80d3,1.1835
0x582b,-0.0877
0x5a5a,0.0605
0x15a3,-1.0063
0x6f79,0.2261
0x90dd,1.0178
0x79aa,0.3923
0xa53,0.6005
0x7d1c,-0.095
0xc408,-0.1407
0x96c8,0.1052
0xc35f,0.496
0x7ebb,-0.0696
0x3d31,0.0824
0xa2d0,0.6137
0x7c99,0.2665
0x5f91,0.6303
0x422b,0.8008
0x5fe4,0.3568
0xa7ee,-0.8688
0x1ada,0.0532
0x89eb,0.0983
0xa20d,0.3405
0x67bc,0.6601
0x2325,0.6409
0x1b07,-1.9349
0x3c5e,-0.5691
0x924,-0.2896
0xbc7f,-2.4026
0x9fc7,1.1548
0x1fa5,1.0306
0x5c49,-0.0709
0x3f05,-3.4121
0x9e69,1.2501
0x3ea4,-3.4972
0x7736,0.4745
0x248b,0.4962
0xb108,-2.6569
0x283f,-0.5909
0x38ee,0.6671
0xc4cb,0.2518
0x3234,1.0543
0x892e,0.0854
0x5557,0.507
0x858d,0.869
0x47ff,0.4221
0x1897,0.1608
0xa450,0.735
0xbab,-0.289
0x52d8,-0.3959
0xb56f,0.5139
0x5300,0.4278
0xae63,0.7481
0x1b78,0.3881
0x9734,-2.0359
0x4352,-0.1546
0x51ea,-0.5681
0xed0,-2.6702
0x743,0.6313
0xbea8,-0.1437
0xbcf5,0.2242
0x7982,0.1855
0x8e78,0.6635
0x9d33,0.6535
0xc2ac,0.5021
0xab60,1.0409
0x4427,0.2779
0x21ba,0.4504
0x5aad,0.2875
0x459c,1.1492
0xc1b8,0.7156
0x5b71,0.3441
0x4978,0.6245
0xb5f,0.17
0x266c,0.5151
0xc46f,-0.3741
0x1aa5,-0.1146
0x9694,-3.1013
0x45d4,0.6809
0xc388,0.2002
0x477e,0.3725
0xfd7,0.1724
0x9d27,0.1192
0x8344,-3.0224
0x991c,0.2937
0x6fa3,0.491
0x6297,0.2655
0x9d72,-0.5227
0x7f8a,0.4211
0x8ac2,-0.0746
0x63fa,0.1367
0x61c9,0.4228
0x65d7,-3.0416
0xa0b1,0.6675
0x88d1,0.5917
0xa512,-0.2396
0x82f7,0.7872
0x42a4,-0.1276
0x1f67,0.787
0x9a10,-0.4069
0x8f42,-0.4901
0x524c,-0.4028
0x6872,-0.0262
0xcd2,-2.4648
0xbb93,0.4871
0x139b,-0.6644
0x4ba7,0.2286
0x7fda,-0.258
0x11c0,0.9356
0x8962,0.0535
0xa072,1.0718
0x4a65,-3.422
0x259a,0.5989
0x3982,-2.1542
0x4c98,0.1274
0x6a87,0.1968
0x2a49,0.0871
0x764f,0.2069
0x33c4,0.945
0x4078,-0.0063
0x6c4f,0.4497
0x43f9,0.668
0xa004,0.2252
0xa4a1,0.3157
0xadca,1.1767
0xb476,0.5831
0x913e,0.4099
0xc37e,-0.6987
0x4463,0.6035
0x1d8e,0.2796
0x3a07,1.0963
0x73bc,0.3485
0x26d2,-0.5358
0x5404,1.1004
0x1d35,1.1778
0x1405,0.1912
0x5d8e,0.7695
0x3c1b,-0.3457
0x3245,-0.8347
0x27e7,0.8381
0xb843,0.0832
0x49e1,0.0008
0x4d1d,1.3735
0x916d,-2.9516
0x6d59,-0.514
0x62f1,0.5087
0x52fa,0.3538
0x91c4,0.1231
0x700e,-0.208
0x62f5,0.9913
0x53aa,0.6506
0x96a7,0.2258
0xc12d,0.0875
0x6c0b,0.6105
0xd0c,0.1612
0x4f1e,-0.8009
0xaff4,0.5353
0x1fa0,0.1633
0x3c80,1.1217
0xabdd,0.1447
0x6465,0.2317
0x18ef,0.1455
0x70cf,0.9865
0x5177,0.1406
0xae75,-3.0903
0x6bb6,-1.4371
0x9b2a,0.4421
0x7ef9,0.306
0x2331,0.3123
0x76ae,-0.0407
0x5bed,-0.1304
0xc2d,0.3776
0x9d6e,0.3378
0x4cb9,-0.9228
0x3284,-3.1335
0x93b0,0.3396
0x829d,0.4776
0x2d4f,0.3541
0x80db,0.4284
0xc64a,0.3953
0xa8e2,-0.3418
0x7a6c,0.1787
0x62f2,-0.0086
0x4927,0.5002
0x9712,-0.1889
0xb569,0.195
0xc2fc,0.4179
0x4b58,0.4922
0x5f93,0.6202
0xa7a0,-2.8931
0xa3c6,1.193
0x6f9f,0.561
0xbf41,0.3724
0x2928,-0.099
0x75ea,-0.2533
0x2459,-0.2379
0x737b,0.3685
0x5401,-0.3503
0x108a,-0.6267
0x884a,-0.5245
0xb7d3,-0.1932
0x7f73,0.4164
0x4273,0.2033
0xb209,0.6376
0x5355,0.2717
0x27db,0.1365
0x33fc,0.522
0x60e0,0.368
0x6033,0.2879
0x90d,0.2085
0x1c64,0.331
0x8a51,0.104
0xbd01,-1.7863
0x8e52,-0.9524
0xaf79,0.3854
0xb7ff,0.4759
0xc4ac,0.534
0xa2d9,0.4146
0x2391,0.2831
0xa8df,-2.4946
0xbc95,0.399
0x7fef,-0.0639
0x7acd,-0.008
0x6cfe,0.3207
0x17b7,0.1304
0x5ea6,0.2671
0xa21a,-0.1009
0x8eb9,-2.1301
0x5bff,0.3382
0xb8a7,0.5581
0x618e,0.043
0x7d8,0.5382
0x7020,0.506
0x3d42,0.3521
0xbc59,0.5284
0xdd8,-0.2784
0xc316,0.0962
0x4f09,-2.9758
0x230f,-0.1466
0x4640,-2.6006
0xa84b,0.2667
0x7081,0.0057
0x3470,0.5903
0x88dc,0.554
0xb328,0.5923
0x3943,0.7381
0x4c10,0.6386
0xc454,0.6222
0x58a6,0.1191
0x717b,0.4645
0xba94,0.2
0x566a,0.4892
0x2e92,-0.2364
0xb7ca,-0.3799
0x73c4,-0.3609
0x50ac,0.1358
0x2a46,0.35
0xe54,0.3035
0x21af,-0.4255
0x8fda,0.0557
0x227d,0.4689
0x8bfb,0.4512
0xaee2,0.5296
0xaaec,0.4261
0xa74c,0.6302
0x816e,0.151
0xb682,-0.0958
0x33bb,0.5153
0x8064,-1.9844
0xe83,-1.08
0xa90c,-0.0675
0x8eee,0.1722
0xe44,-0.1315
0x270c,0.2999
0x4d68,-0.8294
0x352a,0.4968
0x950,0.4718
0x4c6a,0.1875
0xc732,0.5554
0x54b4,0.1632
0x9f3a,1.1597
0x8df7,0.6875
0xb7f7,0.3448
0x6819,0.7442
0x35d6,-0.1987
0x290f,-0.1873
0x4935,-1.1328
0x61a3,-0.1668
0xc624,1.2682
0x6faf,0.1687
0x43db,1.0834
0x4707,0.5933
0x416f,0.8357
0x49c6,0.4708
0x6c59,0.2756
0x88ec,0.0026
0x7d0,0.2079
0x28f4,0.572
0x989e,0.475
0x183d,-0.4001
0x3399,-0.2621
0xa552,0.8991
0x776a,-2.8689
0x4d2f,-2.2981
0xc6a6,-0.7929
0x561b,-0.1718
0xc315,0.386
0x3b7e,0.0887
0x7625,0.3426
0x331c,-0.0973
0xa297,-0.4267
0xc436,0.4715
0xd06,-0.1513
0x949e,-0.051
0x3025,0.1763
0x81b5,0.2262
0xa96a,-0.2573
0x801d,-2.1308
0xb5a1,0.2057
0x45a7,0.1943
0x1c79,0.1154
0x9001,0.0649
0x233f,0.3408
0x8315,0.0672
0xa920,0.0251
0xb877,0.7735
0xa56,0.6167
0x3ea6,0.6183
0x244f,0.1485
0xb783,-0.1362
0x1f00,0.8721
0xc67a,1.3173
0xc1d5,0.4843
0x89a8,0.826
0xb505,-2.4618
0x3a05,0.4419
0x1974,0.2963
0x8da6,0.26
0xa037,0.26
0x8131,0.5353
0xb419,-2.1894
0xb897,-0.2045
0xc16,1.136
0x37ea,1.1876
0x6cc,1.0402
0x34d3,-0.2265
0xa86f,0.0511
0x685a,0.2636
0x553b,0.9702
0x41bd,0.2424
0x5717,0.5626
0xafb0,-0.4022
0xbc6a,0.8789
0xa36,0.0582
0x43ba,0.5206
0x20c9,0.1633
0x61c3,0.9318
0x8083,0.5624
0x7b38,-0.9
0x7b7c,0.3971
0x8d78,0.4815
0x180f,0.5368
0x1f0c,0.1746
0x2f3a,0.4609
0x87e8,-0.6836
0xc8ac,0.5143
0xaafc,-0.5782
0x7824,0.3317
0x742f,-0.5811
0x7e9a,0.508
0x6f3a,0.5937
0xbab8,-1.9102
0xb54d,-0.0067
0x3f59,0.2446
0x73a3,0.1183
0x44d6,-0.1512
0x287d,0.425
0x5a18,0.0547
0x3056,-1.4225
0x2b21,-0.7552
0xa299,-0.0611
0x819a,0.6352
0xaf0b,-3.1211
0xabb3,-0.0975
0x277c,0.8787
0x49a2,0.4811
0x98f5,0.1633
0xc021,-0.051
0xc113,0.1117
0x715f,-2.6132
0x11dd,0.3635
0xba0a,0.6897
0x561f,0.589
0x27c3,0.1891
0x65e5,0.504
0x4789,0.7585
0x6231,-0.4035
0x95e8,0.5154
0x6445,0.1982
0x7b71,0.0003
0x6158,-0.2449
0x298d,0.088
0x7248,-0.6432
0x9a3,1.0966
0xace0,-0.1508
0x6976,-1.1272
0x92fe,0.2595
0x7cca,0.8013
0xbe8f,0.694
0x13f2,0.5187
0x5a79,0.011
0x6c68,-0.2716
0x64a5,0.3598
0x18b6,0.4293
0x78e1,0.3123
0x3e8c,0.0182
0x15ed,0.4625
0xa170,-0.8406
0xc628,0.0617
0x8692,0.5624
0x6905,1.2838
0x7795,0.0129
0x50f0,0.1115
0xa4bf,-0.0094
0x9eb9,0.774
0x5ce8,-2.3098
0x70e5,0.4698
0x2103,0.5743
0x4a62,0.0752
0x5535,0.3155
0x563f,0.4732
0x9bab,-0.2688
0x7ad8,0.3758
0xbfa6,0.5288
0x6f72,-0.2593
0xa566,0.4453
0x7ac8,0.0046
0x1651,-0.125
0xe4f,0.4102
0x6352,-1.024
0x3ba4,0.1571
0x9e0a,0.6345
0xaca6,0.1066
0x31cd,-2.5576
0x5655,-2.3561
0x7a85,0.3552
0x3053,0.6046
0x4359,-2.1156
0xa76,0.3008
0x4f30,0.9834
0x6adb,0.1616
0x80c,0.1144
0x234e,0.6617
0xaa48,-0.1002
0x54bf,0.3406
0x9114,0.0316
0x73eb,0.2885
0x2971,0.3354
0x3374,-0.3042
0x7a71,-0.0157
0xa82f,0.2121
0x4404,0.474
0x146f,-0.5682
0x608e,0.0564
0xb8d9,1.2012
0xaeae,0.7062
0x3d0d,-0.4262
0xa12,-2.9459
0xc675,0.4183
0x2b5f,0.4339
0xbe92,-2.7328
0x99f9,0.2155
0x95e5,0.6606
0xb7bf,0.446
0x2413,1.3119
0xa5f5,0.3699
0xb49e,0.7396
0xbbee,0.3105
0x6e2f,0.1655
0x4aad,0.1234
0x9f0b,0.2924
0x51e1,-0.3191
0x6963,-2.2672
0x31fc,0.4219
0x18ec,0.0814
0x8117,-0.6862
0x964a,-0.4219
0xacf4,-2.7253
0x74b4,0.4415
